compl,qb_speed,time_throw,rush_sep,air_dist,target_sep,side_sep
1,1.18,30.0,12.898600000000025,135.8677,47.75450000000001,12.759999999999998
1,1.13,27.0,11.664899999999957,163.85449999999992,71.99540000000007,12.3
1,0.34,30.0,8.030499999999991,68.56000000000002,18.643300000000018,23.2
1,0.26,32.0,3.2769999999999775,318.31299999999976,5.8138000000000005,17.15
0,0.4,29.0,1.680999999999996,463.9308999999996,18.227600000000017,8.969999999999999
1,2.19,28.0,3.172000000000004,615.8777000000001,41.05699999999999,2.82
1,0.52,28.0,11.680000000000028,156.5365000000001,39.8852,20.619999999999997
0,3.93,38.0,3.952400000000002,360.5461000000001,0.349000000000002,13.62
0,0.71,28.0,6.031999999999997,162.6889999999999,2.8708000000000227,17.1
1,1.15,33.0,12.44970000000001,319.21000000000026,16.88129999999998,15.19
1,0.27,45.0,3.5946000000000016,405.0076999999999,117.69410000000006,12.009999999999998
0,1.0,34.0,9.050899999999997,251.96409999999983,5.864000000000037,20.57
1,0.26,38.0,2.612200000000003,1026.7465,1.5626,9.32
0,1.23,43.0,8.827299999999976,962.2979999999995,4.817799999999967,15.919999999999995
1,0.6,27.0,13.02569999999999,272.3809999999999,23.667999999999996,14.649999999999999
1,0.86,42.0,18.73699999999999,333.5148999999999,65.74099999999999,11.93
1,0.46,30.0,6.774399999999989,353.0817999999998,50.72289999999998,18.229999999999997
0,1.12,32.0,1.749199999999985,507.84500000000025,0.8765000000000125,10.589999999999996
1,0.37,29.0,1.3858000000000046,416.9114,12.534800000000018,13.629999999999995
1,0.35,28.0,16.214500000000008,254.71330000000017,24.801799999999986,17.24
1,1.08,25.0,17.283999999999985,264.27700000000004,17.832999999999995,11.28
0,1.38,46.0,9.0397,932.9488999999995,0.31299999999999506,14.7
0,4.54,39.0,14.789699999999918,488.70559999999983,11.041999999999955,12.799999999999997
0,1.23,31.0,3.9273999999999862,366.58900000000006,15.004100000000054,17.379999999999995
0,1.18,38.0,0.9649999999999984,306.38419999999996,102.78409999999992,17.5
1,4.54,34.0,10.163199999999954,30.64999999999995,7.398800000000007,17.209999999999994
0,0.57,32.0,9.83199999999999,56.424099999999875,21.975299999999933,24.7
1,2.35,33.0,2.088200000000005,390.76020000000005,5.448399999999989,22.82
1,0.7,29.0,14.211199999999996,270.9306,24.701199999999975,16.86
1,1.26,29.0,24.71720000000001,536.5625,7.16889999999997,8.32
1,0.22,32.0,4.648499999999993,701.1490000000001,0.6760999999999975,16.38
1,0.22,36.0,6.580100000000016,227.4586,8.175399999999998,15.129999999999995
1,0.36,30.0,18.365000000000027,130.5624999999999,46.57860000000003,18.189999999999998
1,0.8,34.0,4.15299999999998,322.02249999999987,0.34129999999999805,22.799999999999997
1,3.09,44.0,2.2369000000000043,385.9929999999998,75.8336,23.23
0,3.2,35.0,4.088199999999992,183.7000999999999,60.42600000000009,14.45
1,0.22,30.0,13.530100000000004,365.80849999999987,3.008199999999993,7.57
0,0.72,31.0,7.114,400.8489999999999,13.52359999999999,11.83
1,0.46,26.0,17.402600000000024,313.34500000000014,1.9465000000000123,8.08
1,0.28,27.0,16.55770000000004,107.12500000000006,35.27839999999997,20.43
0,2.4,38.0,5.041799999999997,546.1426000000001,27.1133,15.729999999999997
0,0.61,30.0,3.7946000000000044,209.46250000000003,17.518399999999968,14.67
0,1.12,43.0,1.1817000000000033,517.9711999999997,0.760999999999991,18.869999999999997
0,0.29,39.0,5.430399999999991,730.9601,1.9456999999999998,22.009999999999998
0,1.2,22.0,10.765300000000003,148.573,45.625,18.14
0,2.97,33.0,21.571400000000033,185.02480000000003,0.9010000000000045,23.93
1,2.22,40.0,8.082500000000001,305.204,35.818000000000005,25.22
0,3.06,49.0,7.370599999999984,780.1699999999997,1.0484999999999924,5.369999999999997
1,0.86,37.0,4.550599999999986,67.57199999999999,2.568100000000005,24.62
1,0.98,29.0,6.018499999999988,185.80880000000002,24.281000000000084,20.059999999999995
0,0.8,32.0,3.1781000000000077,156.71059999999994,20.96409999999995,23.45
1,0.88,28.0,11.70370000000002,477.8824000000002,4.836099999999998,6.309999999999995
1,0.84,27.0,8.966899999999985,429.00489999999996,1.0084999999999977,12.0
0,0.39,28.0,9.428900000000002,379.7410000000001,10.122499999999981,14.779999999999994
1,1.09,32.0,9.717799999999997,182.57300000000006,26.659399999999987,20.54
1,1.12,26.0,17.301699999999933,114.88999999999999,33.35490000000001,14.29
1,0.59,32.0,11.595599999999981,343.37059999999985,2.41939999999999,11.369999999999997
1,0.42,34.0,19.141,266.9032999999999,1.884200000000009,22.539999999999996
0,0.84,31.0,4.101700000000008,543.8053000000001,2.3665000000000034,4.339999999999996
0,0.95,31.0,2.906600000000003,358.92500000000007,28.3753,14.51
0,2.1,31.0,0.6122000000000013,69.78500000000003,44.299400000000034,17.15
0,1.7,45.0,2.1233,67.43929999999992,14.818499999999972,26.01
1,4.11,44.0,4.544499999999995,922.3976000000002,76.3162000000001,3.1699999999999946
1,1.23,39.0,11.139999999999981,431.79560000000004,256.76999999999987,10.16
1,0.23,30.0,5.763599999999993,242.43970000000007,50.91879999999994,23.4
1,0.8,35.0,5.114500000000003,990.0945000000002,17.592999999999964,4.890000000000001
1,1.28,38.0,2.1459999999999892,374.37140000000016,114.76249999999999,3.7099999999999937
1,1.41,23.0,16.830499999999997,144.14569999999998,15.736399999999989,12.68
0,0.65,29.0,4.7809,542.7092,1.192499999999991,11.659999999999997
0,7.53,61.0,13.851400000000007,1381.3497,1.9945000000000002,21.34
0,1.19,38.0,4.495299999999989,593.6101,2.1072999999999933,9.0
1,0.56,28.0,5.244499999999989,263.3602000000001,91.06919999999998,18.48
1,1.0,24.0,16.135700000000003,173.16520000000003,8.566900000000002,12.94
0,1.79,35.0,0.3280000000000028,173.10420000000008,27.38499999999999,23.49
0,1.91,43.0,2.612000000000002,967.6468000000002,41.98100000000003,10.48
1,0.52,30.0,7.977999999999962,131.99650000000003,3.538599999999991,16.919999999999995
0,0.24,28.0,7.418599999999992,247.9185999999999,7.178000000000016,14.689999999999998
1,0.54,33.0,5.598100000000022,300.71200000000016,8.963299999999975,26.279999999999998
0,4.49,35.0,0.6125000000000025,146.30290000000008,11.49219999999999,22.209999999999997
1,3.95,40.0,11.916500000000006,76.10920000000007,71.13850000000012,17.41
0,1.39,28.0,9.694599999999996,385.4308000000001,0.9265999999999863,13.21
0,6.85,57.0,5.047299999999975,605.344,2.624500000000015,12.559999999999995
1,1.07,27.0,2.761300000000012,241.63220000000018,42.5989000000001,9.559999999999995
1,0.45,28.0,2.698100000000005,179.80099999999982,12.713000000000019,19.17
0,4.0,36.0,0.5989000000000052,281.4305,14.2137,18.15
1,3.24,44.0,4.569799999999993,990.5320000000004,2.3120000000000087,21.689999999999998
0,0.68,32.0,13.083199999999971,276.8416999999998,5.546500000000009,11.739999999999995
1,1.96,24.0,11.579600000000038,129.02499999999998,22.65160000000003,23.04
1,0.53,33.0,2.329999999999994,113.8505,3.0125000000000015,17.82
1,1.16,55.0,24.7321,142.07850000000002,4.538499999999987,15.469999999999999
1,0.38,32.0,4.330000000000008,300.02049999999986,25.600500000000064,10.0
1,0.5,22.0,17.857999999999993,233.53600000000006,67.61679999999998,18.31
1,1.08,33.0,3.1752999999999876,86.1316000000001,29.335700000000116,24.21
0,0.78,28.0,25.252999999999986,275.2538,2.042099999999983,20.39
0,3.74,27.0,6.816800000000009,241.66439999999997,96.25050000000005,13.899999999999999
0,1.39,27.0,10.141299999999998,153.9072999999999,5.79850000000002,17.259999999999998
0,0.54,34.0,6.523699999999988,240.22100000000006,23.599699999999984,23.019999999999996
1,6.07,35.0,31.884099999999975,151.90479999999997,23.944,24.199999999999996
1,0.53,34.0,3.582500000000022,181.19210000000012,49.404999999999966,18.26
0,1.57,32.0,6.6221,788.7784999999997,1.0090000000000021,6.189999999999998
0,0.91,29.0,3.238600000000026,413.00450000000023,23.252799999999993,22.159999999999997
1,3.57,50.0,3.368499999999994,340.6348999999999,167.58979999999988,6.93
1,1.97,39.0,6.071299999999987,836.5981000000002,3.492900000000004,13.36
1,1.49,26.0,8.540800000000017,122.64849999999997,8.40200000000002,20.18
1,6.11,46.0,31.10260000000005,161.63360000000017,17.049600000000023,22.35
1,7.41,75.0,13.148499999999999,1658.9213000000007,88.76319999999998,17.41
0,1.05,26.0,7.420499999999999,335.3841000000002,2.0760999999999936,15.88
1,1.03,36.0,11.6885,101.4170000000001,29.528499999999866,15.269999999999996
1,3.32,30.0,8.765799999999974,40.558499999999995,8.413600000000013,24.49
1,1.18,16.0,14.950400000000077,151.39570000000012,22.96819999999995,13.92
1,0.81,35.0,8.896099999999993,488.22170000000006,27.510499999999947,23.049999999999997
1,1.77,25.0,13.087700000000018,292.58819999999974,43.59050000000005,14.09
0,0.58,23.0,12.72580000000001,86.42660000000008,32.84200000000003,20.599999999999994
0,1.28,43.0,5.785000000000005,1017.0218000000006,24.012500000000024,24.99
1,1.81,32.0,10.80250000000005,415.04500000000036,2.7425000000000153,25.339999999999996
1,3.91,39.0,3.503700000000004,939.6386000000002,21.1273,2.84
1,0.14,34.0,4.747300000000001,280.8319999999999,29.766500000000008,17.979999999999997
1,1.09,28.0,10.288100000000002,461.45090000000016,7.3261,12.709999999999994
0,1.22,28.0,10.196799999999994,159.14050000000003,1.272099999999997,18.919999999999995
1,1.08,27.0,8.244999999999996,106.10900000000005,9.826000000000011,26.619999999999997
1,0.82,32.0,3.1399999999999917,458.4645,0.7241000000000063,13.969999999999999
0,0.78,33.0,13.843600000000006,456.0866,24.487699999999975,18.82
1,0.64,26.0,6.8500000000000085,158.5917,28.434499999999964,22.089999999999996
0,1.78,24.0,5.9185999999999925,282.22339999999997,30.580900000000014,13.63
0,2.85,23.0,6.978499999999988,455.46259999999995,22.209700000000012,10.39
1,1.01,32.0,3.000499999999988,62.654599999999995,38.288900000000034,15.43
1,4.44,27.0,3.730500000000001,118.85489999999999,60.65999999999998,20.799999999999997
0,0.23,27.0,8.563700000000004,226.8028999999999,1.6714000000000087,14.25
0,0.9,26.0,9.977300000000012,383.6197000000001,2.074500000000006,8.11
1,0.27,34.0,4.880000000000003,199.4128000000001,74.43770000000005,14.879999999999995
1,3.89,39.0,17.47399999999994,389.349,14.377699999999988,25.349999999999998
1,0.78,27.0,10.905699999999992,228.26289999999992,4.211999999999986,11.54
1,3.82,41.0,5.617000000000001,189.2364999999999,84.10850000000003,15.86
1,1.08,32.0,8.016199999999987,614.8420999999998,33.09650000000002,13.949999999999996
1,0.88,28.0,3.804800000000009,579.5072,2.9570000000000327,6.13
1,1.37,39.0,4.008499999999985,205.53799999999976,7.328799999999991,22.0
0,2.7,29.0,16.632499999999997,115.625,16.74410000000005,12.07
1,0.7,35.0,9.30249999999998,103.67649999999998,78.87049999999998,13.31
1,1.03,38.0,4.788900000000013,95.98579999999993,3.6346000000000007,23.8
1,0.41,29.0,10.362500000000008,387.0221,6.549799999999994,11.29
1,1.54,31.0,8.061799999999995,102.01490000000004,36.47520000000001,19.48
1,1.21,34.0,9.941200000000007,484.92849999999993,0.628000000000002,14.559999999999995
1,1.4,33.0,8.241699999999993,819.2889000000001,1.7241999999999884,8.05
1,2.03,40.0,7.137700000000003,818.7169999999999,16.194099999999946,11.979999999999997
0,2.04,35.0,2.3175999999999988,356.229,4.884100000000011,17.279999999999994
1,1.55,23.0,17.684900000000045,71.52730000000005,16.13380000000002,15.08
1,1.82,38.0,14.207399999999993,470.7125000000002,6.573200000000001,12.91
0,6.18,40.0,50.5258000000001,436.1119999999999,25.41859999999999,17.74
1,1.16,34.0,5.940499999999995,417.71599999999995,6.272500000000003,19.98
1,0.85,36.0,1.9970000000000079,439.93370000000016,3.3722000000000087,10.84
1,5.49,48.0,2.5735999999999977,199.23250000000004,38.9909,9.51
0,0.39,28.0,9.040100000000038,118.75300000000007,19.164800000000007,26.609999999999996
1,0.43,25.0,16.790600000000026,158.1697,17.558899999999987,21.169999999999995
1,0.77,27.0,12.109000000000002,260.164,16.571600000000007,11.15
0,2.09,40.0,1.462499999999998,487.3601000000001,63.904999999999994,6.45
0,0.77,32.0,14.714500000000015,261.5332000000001,0.8184999999999986,17.7
1,1.86,25.0,9.411200000000008,201.49489999999992,4.357000000000011,18.5
1,3.7,37.0,11.192499999999981,130.64649999999992,17.934799999999996,25.11
0,1.01,40.0,6.011199999999995,686.1660999999999,5.540199999999992,24.88
1,0.64,35.0,2.940200000000002,72.7204,44.9684,19.01
1,0.81,29.0,14.275400000000024,138.43459999999985,19.06610000000002,26.209999999999997
1,0.92,35.0,5.8565,465.7929999999998,16.80520000000001,19.229999999999997
0,3.03,42.0,10.254499999999986,987.8581000000001,1.0417999999999976,5.359999999999999
1,0.58,29.0,11.172499999999996,65.74419999999999,31.42729999999999,20.87
1,1.04,33.0,3.1153000000000017,352.8425,12.16999999999998,15.71
0,0.2,32.0,0.492500000000002,404.9601999999998,1.9442000000000013,17.89
1,0.72,27.0,5.554599999999992,115.14610000000003,48.68650000000002,13.31
1,2.22,37.0,4.835299999999998,130.74760000000003,16.359399999999994,22.42
1,0.74,25.0,16.02499999999997,141.83570000000003,1.1140999999999925,20.519999999999996
1,1.16,36.0,6.999199999999993,752.5504999999998,6.243699999999984,6.6
1,0.71,35.0,13.669200000000012,147.2117,9.389000000000003,16.45
1,0.61,32.0,11.544199999999979,262.26579999999973,6.986900000000023,12.94
0,0.65,32.0,8.156199999999995,289.4624,0.3972999999999987,15.29
1,5.34,49.0,2.8132000000000335,244.9541000000002,101.64129999999997,5.369999999999997
1,0.38,32.0,11.860999999999981,118.03779999999992,7.296400000000015,23.35
1,1.06,40.0,19.444899999999997,275.70050000000003,2.0689000000000095,21.819999999999997
1,6.24,34.0,4.901000000000015,150.45290000000006,78.51880000000001,21.33
0,0.47,31.0,1.0706000000000055,201.8081000000001,4.4617000000000075,16.519999999999996
1,0.97,36.0,7.027199999999985,88.82210000000003,55.15010000000002,15.989999999999995
0,1.66,34.0,7.63300000000001,648.2746000000001,1.3177000000000039,7.54
0,0.71,36.0,2.3440000000000087,148.24210000000008,70.42690000000005,26.119999999999997
1,4.89,31.0,8.658500000000018,130.7764999999999,29.576900000000016,22.69
1,0.69,29.0,16.0016,333.1524999999998,11.1157,14.11
1,0.8,33.0,13.368999999999996,183.64729999999992,15.241999999999972,12.259999999999998
0,0.27,26.0,9.35090000000003,244.22400000000022,2.4482000000000155,12.43
1,3.55,40.0,4.971600000000007,86.45200000000011,63.97000000000002,19.75
1,1.26,29.0,3.75849999999999,439.29850000000005,1.4028999999999945,12.09
1,2.2,22.0,11.621799999999993,132.63699999999997,9.769999999999985,18.75
1,0.84,23.0,19.33459999999998,339.6532999999999,2.0617999999999927,12.15
1,0.14,34.0,3.329600000000003,174.67250000000018,9.626499999999961,17.419999999999995
1,0.51,29.0,8.644100000000005,270.4301,2.102499999999994,13.25
1,1.05,38.0,10.951999999999975,748.5299999999995,13.112500000000013,14.26
1,0.68,24.0,15.682500000000017,163.20819999999998,40.60169999999999,21.82
1,5.74,39.0,51.43699999999999,114.42290000000001,18.740500000000004,15.809999999999995
1,0.45,30.0,8.370499999999998,258.0868,11.218500000000018,12.019999999999996
1,1.83,34.0,3.313999999999988,157.22449999999978,44.51399999999998,26.289999999999996
1,0.82,39.0,16.476099999999967,412.58920000000006,9.249999999999998,23.45
1,5.44,42.0,27.09129999999999,155.20729999999998,10.755200000000002,15.09
1,5.62,36.0,43.33810000000001,107.1874,60.31810000000002,18.88
1,1.33,52.0,18.41409999999999,336.9257000000001,23.446099999999994,6.299999999999997
0,0.07,24.0,18.68810000000003,288.0208,0.8737000000000028,10.93
1,1.26,38.0,9.350499999999998,746.6026,6.610500000000009,12.81
1,2.67,44.0,28.432400000000047,408.3872,3.038599999999977,24.66
1,0.82,27.0,19.040500000000048,149.60680000000016,10.279700000000016,24.9
0,0.65,26.0,8.127399999999966,324.0968,12.912500000000009,10.42
0,0.24,33.0,2.031299999999996,229.37959999999998,2.2280000000000006,15.8
0,1.71,29.0,4.482900000000004,240.56319999999982,1.5705000000000053,12.85
1,1.06,33.0,1.3987999999999823,539.7129999999997,1.6165000000000043,11.979999999999997
0,4.65,24.0,5.414499999999994,87.84099999999997,13.289000000000009,14.51
1,0.85,39.0,6.14450000000002,86.89929999999995,17.88019999999997,25.66
1,0.33,49.0,3.0685000000000064,93.99559999999992,6.160999999999989,20.68
1,0.08,30.0,18.262899999999966,320.04050000000007,0.8761000000000025,18.619999999999997
1,0.94,39.0,19.722400000000007,127.94420000000002,13.412499999999994,23.839999999999996
0,2.94,40.0,11.174500000000002,359.21140000000014,1.9394000000000027,26.529999999999998
1,3.33,26.0,2.3811999999999993,142.5965,39.283600000000014,15.07
1,0.64,34.0,8.832500000000017,421.49320000000023,16.900100000000034,19.0
1,0.72,29.0,26.707399999999993,510.1344000000002,4.470799999999993,5.01
0,0.52,36.0,9.027999999999984,734.6256999999999,5.713700000000003,3.84
1,1.09,28.0,6.30170000000001,328.27369999999996,28.15369999999995,8.93
0,0.93,36.0,9.456499999999984,154.52409999999998,24.07839999999999,24.349999999999998
0,0.75,22.0,12.607400000000023,262.8,21.19330000000001,9.919999999999995
1,0.84,32.0,2.181799999999992,556.8129999999998,3.4138000000000375,3.4299999999999997
1,1.05,30.0,5.83699999999999,411.90369999999984,8.987199999999998,10.61
1,0.35,31.0,6.455200000000032,159.88370000000023,41.220999999999975,16.559999999999995
0,1.77,35.0,2.833999999999998,847.7181000000002,1.106899999999999,6.209999999999994
0,1.77,36.0,7.331600000000013,167.23330000000016,33.536199999999994,23.839999999999996
1,1.03,33.0,9.749799999999999,119.02899999999995,118.03410000000004,13.009999999999998
1,0.23,33.0,2.400400000000006,75.45969999999998,21.4292,22.229999999999997
1,4.62,37.0,3.0664999999999814,96.14610000000005,18.217799999999997,21.26
1,0.12,32.0,8.641800000000002,80.17010000000005,27.2869,23.49
1,6.71,52.0,67.13999999999999,239.76739999999995,41.218000000000075,6.449999999999996
1,1.22,24.0,23.171599999999998,144.5924,17.859599999999997,19.519999999999996
1,0.24,31.0,5.371599999999985,625.3711999999998,18.199399999999997,7.339999999999996
1,0.59,30.0,8.390500000000028,470.91250000000014,42.8552,11.099999999999994
1,1.42,25.0,16.845799999999976,381.4065999999999,16.70600000000002,7.7
1,0.57,29.0,8.24200000000002,620.8333000000002,0.7956000000000023,7.779999999999994
1,6.34,39.0,3.767300000000006,470.9354000000001,1.1492000000000049,6.849999999999994
1,5.49,38.0,11.76250000000001,123.22439999999987,19.672899999999935,23.49
